cliente_id,prob_churn_log,prob_churn_rf,alerta_log,alerta_rf
18949,0.6173825724846889,0.5192072294691752,1,1
28302,0.5798584386915964,0.5191330028475555,1,1
31270,0.5686432032810769,0.519035188326167,1,1
726,0.832752211068137,0.5190006791620315,1,1
28265,0.5598546093168999,0.5188560494712661,1,1
487,0.5139132245631061,0.5187447126968323,1,1
12723,0.541469080734251,0.5186442358590562,1,1
25132,0.5266832601066396,0.5184303729088535,1,1
8270,0.5514689346667998,0.5184293875939374,1,1
19694,0.613944118848597,0.518416378628373,1,1
2331,0.5933383732578134,0.5183235028340302,1,1
22017,0.5252531876992962,0.5182486853228646,1,1
1663,0.6362833483316414,0.5182371476153581,1,1
18531,0.4679184188636508,0.5181899149299692,1,1
7837,0.46989461230089186,0.5181165585815262,1,1
24987,0.599205602718496,0.5180606073376615,1,1
6268,0.6484567422637392,0.517555580143197,1,1
10070,0.5011034988697308,0.5175126999359021,1,1
24558,0.4852244208462152,0.5174946896279614,1,1
10581,0.5406974828903268,0.5174744883838467,1,1
7378,0.6200100967055183,0.5174270455896983,1,1
2441,0.4850886382924861,0.5173501020811038,1,1
23919,0.7905926999983701,0.5173294741672839,1,1
24464,0.45300584628807467,0.51726989720866,1,1
17739,0.4810168301964434,0.5171310374471166,1,1
4332,0.5508212604011647,0.5170324486661169,1,1
28061,0.595999861236148,0.5170203257666266,1,1
356,0.49047197541563203,0.5169646602560267,1,1
7063,0.6010058912071872,0.5168595591207421,1,1
21527,0.502443848247234,0.5168268356673242,1,1
6530,0.8269473104319258,0.5167419640822907,1,1
6400,0.36794047167475985,0.5167263223088918,1,1
12,0.44196420668870995,0.5166745904687402,1,1
22810,0.6054194090709937,0.516606785098818,1,1
14624,0.6654703019887052,0.5164004401580704,1,1
18232,0.5856266677313625,0.5163915835192375,1,1
16809,0.5024211442587986,0.516363476392036,1,1
30584,0.4892709506707194,0.5162275799306556,1,1
24014,0.5663953460091298,0.5161388058168924,1,1
16263,0.8518739898653264,0.5159465239392814,1,1
23782,0.5876102657486009,0.5159378689538356,1,1
14389,0.4775791264523979,0.5158721223944446,1,1
13442,0.4671862244487468,0.5158192123072279,1,1
10479,0.49117628248613077,0.5157440428563889,1,1
5729,0.5283306658747251,0.5157306451751248,1,1
27031,0.4679613183537226,0.5157020631821548,1,1
15359,0.49588590045559794,0.5156973228643644,1,1
20571,0.5483317210555483,0.5156646186669677,1,1
21383,0.556485026973097,0.5156338071983388,1,1
5400,0.552531779883166,0.5155962452971843,1,1
11834,0.5515004831732522,0.5155543254335702,1,1
24448,0.5058507049948778,0.5155542997485459,1,1
1817,0.5101723899823004,0.5155218895661242,1,1
9908,0.5395992053833646,0.5154917473653682,1,1
10885,0.3936350275880903,0.5154437081968045,1,1
24349,0.5433456712286238,0.5154222790828179,1,1
6832,0.5500137000740599,0.515298066125562,1,1
4129,0.5921205649415897,0.5152961791644056,1,1
4591,0.5433677898740757,0.5151916034860177,1,1
18375,0.5003117705266014,0.5151652799163945,1,1
468,0.5326862008914257,0.5151118909004098,1,1
6740,0.4217830912141457,0.5149683789422214,1,1
20748,0.8848811620201745,0.5147903305198425,1,1
20760,0.4351139321656453,0.5147182375124304,1,1
26723,0.5308214752806665,0.5146190333090401,1,1
12689,0.5292809816033381,0.5145567237874187,1,1
29075,0.758700081392492,0.5145561435352998,1,1
18957,0.499064756552888,0.5145031723239865,1,1
9678,0.8622932605411062,0.514452729809029,1,1
417,0.4835379921350793,0.5144017328551905,1,1
24034,0.4617284890929134,0.5141105033333152,1,1
22884,0.5416374605455323,0.5140633832123176,1,1
28973,0.5505009880738146,0.5140342241549967,1,1
11383,0.5566578404925117,0.5139863424159936,1,1
9573,0.6565052994552517,0.5139635857315735,1,1
24167,0.476060684193467,0.5139114339498808,1,1
14007,0.46432078050665343,0.5136969522161554,1,1
19880,0.5695707269075274,0.5136069106978546,1,1
18106,0.44412896888259185,0.5135647519928205,1,1
9673,0.5469829261267359,0.513530803897572,1,1
21299,0.8917131588104495,0.513514932564016,1,1
10887,0.47407875325572857,0.5134236101055737,1,1
11262,0.5318494251841986,0.5133531545302684,1,1
25535,0.49963470053997683,0.5133112016221493,1,1
26170,0.6098759259292352,0.5133062377513832,1,1
13559,0.5447218448669691,0.5133034500090019,1,1
5094,0.6186670156198399,0.5132730791968193,1,1
12912,0.8378025553287368,0.5131979176452247,1,1
22650,0.5683415149318525,0.513139068214894,1,1
18603,0.5879611763496554,0.5131323528800814,1,1
10284,0.5304885540337572,0.5131015913519541,1,1
12587,0.5746944024122719,0.5130683234652341,1,1
8450,0.43786019748391136,0.5130654001785241,1,1
7860,0.5737571237511345,0.5129407748359498,1,1
24677,0.6481792609870878,0.5129375857287982,1,1
236,0.602479889491339,0.5128692154312677,1,1
11444,0.7078568586455133,0.512867307072247,1,1
13660,0.549606707965296,0.512813271008712,1,1
15964,0.7067416507878279,0.5127725655766633,1,1
10323,0.7650902765704415,0.5127619380176146,1,1
23792,0.4676538469723849,0.5127508104580297,1,1
17953,0.6978188354025658,0.5126721019478113,1,1
19945,0.5202976819339987,0.5124948611401103,1,1
22737,0.4756171901608647,0.5123579372112067,1,1
19907,0.4670952201999498,0.5123369914790312,1,1
1096,0.5840975528020483,0.5123238396554968,1,1
5798,0.4490191315116177,0.5122504084034507,1,1
16867,0.63074549740971,0.5122212343731567,1,1
25329,0.46836484410452345,0.5121665044512763,1,1
19793,0.5191128228630493,0.5121145632030266,1,1
14128,0.4053877420133934,0.5121070417017981,1,1
10395,0.5231126139963111,0.5119144051613103,1,1
11087,0.6216092415801312,0.5118000562570512,1,1
23095,0.4827217735935172,0.5116115297781082,1,1
2018,0.5506514026231062,0.5115919665109591,1,1
5320,0.5155594456382248,0.5114756081767419,1,1
29176,0.47299823209274816,0.5114555876598361,1,1
8721,0.5263393643956209,0.5114498851063783,1,1
14892,0.4863398597660606,0.5113412339634507,1,1
6112,0.6213950617210154,0.5113313457177111,1,1
19951,0.5659329338378264,0.5112663022458104,1,1
19592,0.5143444304618651,0.5112558604313778,1,1
27670,0.5262543424120047,0.5111647937913836,1,1
2935,0.3917086135113161,0.5110814596983596,1,1
4022,0.4458539082032475,0.5110451956119119,1,1
18192,0.48362339475896393,0.5110157778503053,1,1
29755,0.48115563389979665,0.5109349313261834,1,1
29710,0.4903434518862206,0.5109151850561259,1,1
2645,0.5332710614899324,0.5108184740605175,1,1
28595,0.677893292343377,0.5108073855703846,1,1
11874,0.4722956811855477,0.5107853147187257,1,1
2466,0.43227644108688573,0.5107361639056373,1,1
3511,0.47939987261244354,0.5107229237538473,1,1
18005,0.8069851598801268,0.5107152838036106,1,1
3111,0.525008764981885,0.5106499215690798,1,1
12231,0.5054018568436989,0.5104521675369978,1,1
25198,0.5074245515352167,0.5104332797894848,1,1
19966,0.40352133084048203,0.5104075097409384,1,1
14538,0.6130353035729829,0.5104008246861362,1,1
682,0.8086186602007759,0.510386325364693,1,1
7993,0.4865845171268328,0.5103757854781695,1,1
15408,0.6035300835948892,0.5103520405610596,1,1
2203,0.8025903911363047,0.5100887040663306,1,1
18922,0.6343856044621686,0.5100644171156686,1,1
26999,0.5201317780354096,0.5100436692466846,1,1
6693,0.6054744209043664,0.5100290968785456,1,1
16391,0.6172913989972418,0.5099909506456035,1,1
16004,0.5394623559875059,0.5099893594591,1,1
31128,0.5062816652441924,0.5099740843321325,1,1
9827,0.41909552716489495,0.5098538073741399,1,1
6437,0.5002747260400544,0.5098438142224536,1,1
26945,0.5197311116662557,0.5097748887176167,1,1
28375,0.8264713052404176,0.5097571248209057,1,1
30891,0.7330240823951188,0.5096899458548921,1,1
5593,0.5250597434468461,0.5096358429786932,1,1
3110,0.5260583055460633,0.5095820397586567,1,1
9442,0.45777145484055587,0.509563749152158,1,1
21453,0.5711126094894353,0.5095520815811296,1,1
24368,0.5451842261704067,0.509464505176945,1,1
30450,0.5524768879827489,0.5094636186805094,1,1
18982,0.5973553524873052,0.5094153738561742,1,1
11535,0.49409883447313124,0.5093572172678047,1,1
6583,0.6338699336186969,0.5092883512537633,1,1
491,0.4430407346151879,0.5092773657577689,1,1
12206,0.5025607487467448,0.5092441416478537,1,1
13629,0.5716413154404535,0.5092302111160051,1,1
1499,0.4823522712243803,0.5091552422720667,1,1
15184,0.5300650582241561,0.5091007382981791,1,1
5834,0.3767161661099865,0.5090738552978342,1,1
23383,0.48017786245814986,0.5089451944730718,1,1
3994,0.5283564156102589,0.508928585678857,1,1
29666,0.7353360983632848,0.5088590434217785,1,1
3599,0.7977720781794314,0.5088346113551456,1,1
2895,0.5919917620071666,0.5087159588107116,1,1
24882,0.7093303857746016,0.5086475821305633,1,1
12457,0.5171598277589909,0.5086432714061877,1,1
21912,0.519542566337422,0.508538857558352,1,1
23046,0.5229478570411334,0.5084795237529997,1,1
18926,0.47349632172979295,0.5084570462177652,1,1
4929,0.4567718057633939,0.5083864828661437,1,1
10340,0.7181439362272816,0.5083552557058669,1,1
29457,0.611821973892776,0.5083421132902979,1,1
16527,0.9141314950399914,0.5082069030457564,1,1
5244,0.7775215682770757,0.5081453368279168,1,1
10940,0.5817008034759121,0.5079850074263211,1,1
28246,0.7818209295572469,0.5079817557817512,1,1
2585,0.706113749499579,0.5076031724220736,1,1
25349,0.5031894468478668,0.507599299053945,1,1
17921,0.5386076925916901,0.5075631133814279,1,1
4045,0.47369053323739785,0.5075009984690617,1,1
17120,0.52423685048821,0.507443095410901,1,1
26780,0.4981871900771481,0.5073528455007118,1,1
1672,0.8122096644126037,0.5073518685805287,1,1
7601,0.446044087850517,0.5073127492109708,1,1
25761,0.4779761220696714,0.507305171693045,1,1
23228,0.46056794411923613,0.507211018631333,1,1
31294,0.5592686702035778,0.5071638070834262,1,1
26862,0.5432000457602997,0.5070582146729075,1,1
27787,0.5494998275485581,0.5070003097150192,1,1
11754,0.4735550692566803,0.5069928253210724,1,1
22860,0.4749207930221989,0.5069293943635427,1,1
24644,0.43686533609411204,0.506919289745344,1,1
3062,0.8182504083607124,0.5068847613237907,1,1
9143,0.4944648423613281,0.5068415085557444,1,1
7738,0.5073374120844781,0.5067901725681293,1,1
20402,0.48454540446876915,0.5066814333047732,1,1
4509,0.5604104401519913,0.5065973606864216,1,1
25954,0.531926396838518,0.5065118132453788,1,1
21990,0.48179998872717894,0.50650363696218,1,1
23962,0.5482929938321119,0.5064897000779482,1,1
27705,0.5215988441179272,0.5064778754516464,1,1
1170,0.6838045048235453,0.5064296556167024,1,1
11020,0.5106183640437661,0.506339309354564,1,1
25050,0.5380436809207282,0.506335760521246,1,1
18126,0.848403437410136,0.5062932075037958,1,1
17914,0.30381875517037354,0.5062397732800981,1,1
19139,0.5753042071626474,0.5061154632538997,1,1
3611,0.5945082108968825,0.5060979647617817,1,1
18974,0.6290139222160644,0.506022649130372,1,1
29921,0.399685487355022,0.5058258874804525,1,1
23690,0.6712701442731839,0.5058085767749855,1,1
14655,0.7453257848097922,0.505801331009573,1,1
30560,0.8934791610178884,0.5057522676110439,1,1
21899,0.5097472696085097,0.5056255296838713,1,1
4634,0.4107450581515705,0.5055608304557686,1,1
30816,0.536853093780131,0.5055021761265288,1,1
12117,0.6006982849554552,0.505445254444933,1,1
8707,0.6330277215881512,0.5052510309159736,1,1
5793,0.686139823891357,0.5052179000734465,1,1
18857,0.6097778561731587,0.5052126999050968,1,1
27294,0.40856769336276644,0.5051795636595814,1,1
19229,0.5414958348658387,0.5051096918454241,1,1
17636,0.7268234540607349,0.5050441589803181,1,1
27801,0.4779752188028079,0.5050112631546768,1,1
31083,0.750492307517023,0.5050109139101057,1,1
7302,0.565138736935428,0.5049652537928414,1,1
4943,0.48736034104040177,0.5049459872464598,1,1
18486,0.4550403685608327,0.5049406838466803,1,1
9737,0.5165837616372577,0.5048227623688017,1,1
30143,0.5430516999360705,0.50477282735746,1,1
26581,0.5613974402524676,0.5047173419723326,1,1
24261,0.6593201003221171,0.5047166401461626,1,1
16072,0.6614108033241676,0.5046974831522377,1,1
13004,0.7232702307771075,0.5046475902437798,1,1
8489,0.4333986437009682,0.5046445562064946,1,1
30202,0.5379202829652248,0.5045319392695162,1,1
28567,0.49090744729012753,0.5045241456884866,1,1
18324,0.5529618791223966,0.5044705896798098,1,1
7415,0.5174645537934615,0.504405326043357,1,1
29201,0.32100967581953055,0.504364384349909,1,1
11867,0.6373879541034054,0.5043483557558518,1,1
24487,0.5112796601272193,0.5043276006136894,1,1
22699,0.4629321432071282,0.504162488963054,1,1
9209,0.4889511053600563,0.5041448742579135,1,1
19748,0.5165504555152549,0.5041348747875039,1,1
3741,0.5974765772138895,0.5041133885492672,1,1
17139,0.6480414958508786,0.504073911564808,1,1
26874,0.5489393607382381,0.5040612010945488,1,1
28497,0.5497075793346159,0.504039989123273,1,1
8671,0.5087815382485633,0.5038407151977947,1,1
27045,0.5725692606566678,0.5037806771798944,1,1
21652,0.5479717684099179,0.5037324105267171,1,1
20025,0.3655753720798883,0.5036447162154651,1,1
6950,0.48555678530171653,0.5036306063557429,1,1
15556,0.49023969089589214,0.5035724318438741,1,1
7730,0.4385006013927467,0.5035437682484162,1,1
14176,0.5146518496791941,0.5034960637910341,1,1
5131,0.8219362026001168,0.5034073224667326,1,1
25062,0.6071419452682539,0.5034028948250575,1,1
26114,0.5483327354394573,0.50331162098286,1,1
22332,0.49369646368157266,0.5032962902699171,1,1
8822,0.5240104926201604,0.5032848842852747,1,1
3402,0.4684456499334778,0.5032500670311226,1,1
21888,0.6103883815126941,0.5031648336134772,1,1
6072,0.49217440836416376,0.5030857341144339,1,1
4818,0.5971652906943224,0.5030460683046539,1,1
1807,0.4918393519788865,0.5030233774506385,1,1
18516,0.45967887834703514,0.5030157024393216,1,1
23107,0.5816514323936838,0.5029888384823483,1,1
18452,0.536980048924878,0.5029670681421576,1,1
16592,0.529582291931254,0.5029345447814993,1,1
22772,0.447852233249897,0.5028723193569039,1,1
14631,0.6555984068181343,0.5028720851470845,1,1
18178,0.449250343401895,0.502802681421514,1,1
11462,0.542589227869407,0.5027811386313898,1,1
3526,0.46763750148608546,0.5027427397991433,1,1
4919,0.37473741527576,0.5026912119376026,1,1
6116,0.4881729011975038,0.5026386680699297,1,1
25922,0.4371389983767908,0.5026352744580282,1,1
6181,0.6462961868124816,0.502599089096538,1,1
9880,0.4371719113748695,0.5025892490708942,1,1
10652,0.4446122190939637,0.5025582669808634,1,1
9016,0.5452867186576359,0.5025531823034032,1,1
24253,0.3853679331544033,0.5024947646123715,1,1
25097,0.640636998426636,0.5024837881828208,1,1
14085,0.5016655640972243,0.5023642973102317,1,1
27401,0.4929251222900159,0.5023629891643467,1,1
28366,0.4785005442376404,0.5023614562842168,1,1
3541,0.5980514706009158,0.5023550642337399,1,1
17360,0.47803010655441236,0.5022658501941575,1,1
8687,0.47744981995608193,0.5022620395464827,1,1
13408,0.4851755287936995,0.5022534915932305,1,1
30819,0.49139964852972284,0.5021630226040462,1,1
9483,0.4392414090948479,0.5021058953981253,1,1
19849,0.5315648131708495,0.5020089987885622,1,1
22221,0.5428848142436923,0.5019557510607622,1,1
12349,0.518951247454895,0.5019550335552403,1,1
14737,0.41932691626581187,0.5019426428736105,1,1
9250,0.5269425290442237,0.5018960437563758,1,1
26923,0.5515596415439393,0.5018777386088071,1,1
26575,0.5499268067993148,0.5018628930563294,1,1
25128,0.6020585726913449,0.501652295903234,1,1
22340,0.5858209352703679,0.5016199701482761,1,1
17984,0.3746765336754834,0.5015545918189908,1,1
9131,0.4725929359394465,0.5014666390735272,1,1
382,0.4258546720380351,0.5014141330471771,1,1
2992,0.40725657585083963,0.5012772688396854,1,1
23730,0.5247467213571025,0.501231443116857,1,1
12564,0.9179638149134677,0.5012249372824652,1,1
21168,0.4565428391110425,0.5012150747560086,1,1
22000,0.39932044717863036,0.5012103864119691,1,1
9163,0.5685933130302724,0.5011343193185028,1,1
29510,0.7716945152784731,0.5010919713215742,1,1
7996,0.49645216513923185,0.5010489303958616,1,1
28789,0.5810760936350504,0.50104790645949,1,1
16919,0.4508351278466782,0.5010432976341533,1,1
7939,0.5142258435615019,0.5010377191988578,1,1
13433,0.7051892929716349,0.5010182755721028,1,1
27147,0.5087606750714491,0.5010179863423962,1,1
23812,0.4528802510721939,0.5010030970528176,1,1
7872,0.5194620828118565,0.5009787665713368,1,1
14862,0.44576804407656856,0.5009174292083626,1,1
2476,0.3901126780392026,0.5009022610925491,1,1
13127,0.5108534553943469,0.5008460549195141,1,1
13672,0.5631444281878427,0.500816110231057,1,1
21636,0.6318429195411871,0.5008064700853182,1,1
22854,0.48158244744997664,0.5007505817802234,1,1
13619,0.8203160964623419,0.5007046099086644,1,1
23401,0.4231864257983353,0.5006942264822619,1,1
28464,0.6101143663714315,0.5006811303056513,1,1
20057,0.5400469645519326,0.5006561085681084,1,1
22243,0.49545580000420364,0.5006474649856226,1,1
25484,0.4881921671201128,0.5006450511882634,1,1
11562,0.5108455563923924,0.500615877178176,1,1
22855,0.5051701783385563,0.5003692601065559,1,1
27319,0.4996267351046147,0.5003212177011052,1,1
2900,0.49768711669474996,0.500217815767856,1,1
13712,0.6583548506929058,0.5001822262834348,1,1
25404,0.48839439719623406,0.5000642179463505,1,1
1180,0.6447658049906617,0.49998710510169864,1,1
5611,0.6265870788400046,0.49993598989047855,1,1
4294,0.45418845146944326,0.4999317711556675,1,1
7303,0.6196388455720125,0.4998136255334441,1,1
23571,0.4622421440912519,0.4998070277415853,1,1
30477,0.6083089380533491,0.49979146079228004,1,1
24616,0.5622665380808792,0.49978979217726954,1,1
1440,0.6110823797120619,0.4997240469879721,1,1
5780,0.5161531187734493,0.4997187968926829,1,1
26299,0.4348788113147006,0.49966186312520866,1,1
30196,0.5085783724608858,0.4995257348612649,1,1
25227,0.5927762546618183,0.4994772449119456,1,1
18491,0.4700011244615766,0.49945736584920625,1,1
18567,0.5230206370157687,0.49937443824862915,1,1
5695,0.4924555833573845,0.4993590949780311,1,1
2016,0.4364092429465179,0.49927163768237576,1,1
28811,0.47097688954859984,0.49925103208679034,1,1
6317,0.5414162951093324,0.4991836450357542,1,1
23146,0.45850855060957946,0.4991090921566512,1,1
25872,0.5443229959607582,0.4990630784403562,1,1
30576,0.4866926404876539,0.4990190320399928,1,1
24567,0.48564308047854965,0.49900618818086073,1,1
18813,0.3972733247789444,0.4989857918702404,1,1
22445,0.4347115034738961,0.4988973834059103,1,1
4903,0.5214330516016852,0.4987968765702431,1,1
30969,0.5135280974356331,0.49877671949545493,1,1
11794,0.4840495447872302,0.49868735819948734,1,1
2233,0.46200851705124846,0.49863555761612205,1,1
14530,0.47354529131079376,0.4986167896299986,1,1
28824,0.6016330008754317,0.498577530401624,1,1
29418,0.47344527851097706,0.49851263264327905,1,1
22645,0.5079889559255462,0.4985048786111878,1,1
16340,0.5109367577628873,0.49848836501285865,1,1
6313,0.502577652987951,0.4984731750504354,1,1
5304,0.46150196692633144,0.49847019721495556,1,1
20570,0.4199727304485674,0.4984314377982726,1,1
21901,0.37117291107917,0.498384040034122,1,1
27903,0.43335612178311356,0.4983317273226389,1,1
10955,0.512025785146636,0.49832390044535235,1,1
12710,0.5576187405819523,0.49832388141969247,1,1
23103,0.43527646308229595,0.49830693336787363,1,1
19503,0.47572324792511606,0.498300392200225,1,1
6480,0.6153123553460974,0.49824948200012714,1,1
8946,0.4766230978678135,0.4981275587368535,1,1
12693,0.49254733316053506,0.4980844121583289,1,1
20306,0.36507118059740934,0.49807511583988,1,1
336,0.48114108697056795,0.49807369617100433,1,1
24197,0.5219659366716568,0.4980735676508404,1,1
25182,0.45318677190488843,0.4980325441731894,1,1
15770,0.57765461446546,0.49790404603954724,1,1
9153,0.477453031156618,0.4978979629385581,1,1
31041,0.7894358412766002,0.49788226555478327,1,1
5112,0.5749800403334798,0.4978758458914328,1,1
3296,0.7352568879760395,0.4977899228420344,1,1
27152,0.4713052128350332,0.4977665357353389,1,1
6542,0.5414201248079394,0.4976898618230341,1,1
29763,0.4545673653788946,0.4976722908632168,1,1
11398,0.508962482797536,0.49765584041036953,1,1
8641,0.6056737845746157,0.49765390926047387,1,1
25880,0.48408790922840456,0.497631093763264,1,1
12733,0.4188928988958439,0.4976248061759746,1,1
19747,0.4644335576566225,0.4976034886933688,1,1
17278,0.516862753576894,0.4975631573611945,1,1
26665,0.7966688268520253,0.49756233693212415,1,1
22128,0.48951935265270496,0.49752054477670954,1,1
11664,0.4757734809096494,0.49749612696863493,1,1
963,0.5058482644731721,0.4974919710721922,1,1
16580,0.694730777699293,0.4973364085765949,1,1
2207,0.6182693121051359,0.49724528856499056,1,1
21509,0.41683786579788,0.4972346508236807,1,1
30705,0.5420960389984807,0.4971975458362553,1,1
21647,0.5205040244712367,0.4971970080432,1,1
1102,0.4248817564202368,0.49707742178486825,1,1
2105,0.5663367237923937,0.4970762631996253,1,1
5390,0.507177997644841,0.4970564230172156,1,1
28701,0.38241549932404867,0.4970313342400725,1,1
11489,0.45028849154605355,0.49699184615458547,1,1
19070,0.5084593578977835,0.49699156403857103,1,1
24531,0.45372770906717025,0.49692330620040254,1,1
8271,0.3952530969860234,0.49687721164778353,1,1
20925,0.7932494830899877,0.49687435777455974,1,1
198,0.48467990085630686,0.4967910261472683,1,1
14948,0.4725062646540178,0.4967881390105876,1,1
27743,0.5454680008146838,0.4966934103841039,1,1
16193,0.5795412708577273,0.4966473932515103,1,1
26144,0.48388070825659535,0.49662152765638967,1,1
29553,0.5745316088139825,0.4966004446314804,1,1
25310,0.6819936809789022,0.4965991083728573,1,1
15421,0.41933927632157203,0.4965413276678159,1,1
22330,0.5369002096102917,0.49653461012058786,1,1
8794,0.6543909420479772,0.49651968859869117,1,1
12718,0.5884371617520422,0.49646116205100094,1,1
28022,0.5147823654898566,0.49640667955400447,1,1
25196,0.6862837877025612,0.49640431447044425,1,1
26556,0.4380890592584658,0.4963064994817033,1,1
12136,0.5281072724944873,0.4962350780163285,1,1
4139,0.4876613530917509,0.4961140400309853,1,1
29350,0.4895729053098442,0.4960807032760115,1,1
21329,0.6348196862476673,0.49598927738758614,1,1
16843,0.7348243907868864,0.4958912764528116,1,1
11215,0.45974652957074824,0.49586547179059165,1,1
19721,0.3536611115975133,0.49584300501973494,1,1
1695,0.5083165259062975,0.49581253019785637,1,1
11694,0.5091431294886923,0.4958090134394093,1,1
22180,0.567266759823715,0.49578345152533004,1,1
4195,0.5283283551558421,0.49577041470270017,1,1
29162,0.4844776505415444,0.49571987242179216,1,1
17449,0.5229049724674278,0.49571661574745235,1,1
4053,0.6181101212597923,0.4957135307652173,1,1
15135,0.47716691811359074,0.49568208309389616,1,1
14673,0.5133440532110686,0.495674822749415,1,1
21144,0.7084751191559693,0.4956513481260453,1,1
11246,0.4735896382479326,0.4956066883724024,1,1
29513,0.4954592696940209,0.4955458400309361,1,1
26421,0.45983462165782507,0.4955431299655655,1,1
10985,0.43422694780323595,0.49553352108505605,1,1
26153,0.3987353763761412,0.49552799235889294,1,1
10743,0.45059517065452503,0.49544224907158807,1,1
18526,0.48033504423966783,0.4954183742473735,1,1
4501,0.46566427807897476,0.4953770799018847,1,1
8096,0.7668501594329422,0.49534295869313555,1,1
19702,0.6149992899144773,0.4952432460143011,1,1
16826,0.5315157844372377,0.49522508632703166,1,1
23159,0.439064524541531,0.49517614228769874,1,1
5815,0.42053329017180313,0.49517430925803024,1,1
10868,0.4701769190058763,0.49504803057287217,1,1
6357,0.4852645730964233,0.49500654817877754,1,1
16400,0.43430608099201223,0.4949877621225531,1,1
17077,0.4808370649868675,0.4949738041538004,1,1
23933,0.4038234856788217,0.49494472325693295,1,1
25616,0.6351917488322231,0.49492123415841066,1,1
6163,0.48605396808069934,0.49485487809379464,1,1
2573,0.503518383296644,0.49485465498372305,1,1
24298,0.43491697174188354,0.4948248077801298,1,1
18408,0.4355802240004258,0.49477269470818813,1,1
28972,0.5418888060922494,0.4947667804233244,1,1
30015,0.42116657291881093,0.49472086999738124,1,1
1521,0.5732268729425765,0.4947101468803655,1,1
27164,0.527659458618913,0.4947033465447887,1,1
16524,0.3157259017347877,0.49465537849623836,1,1
12701,0.5034534230853158,0.4946241224816832,1,1
2169,0.5239025161661363,0.4946187101403373,1,1
11135,0.550519925207763,0.49448112872953964,1,1
28922,0.5077794219689455,0.49438809882148305,1,1
30585,0.7679733107091006,0.49435364717235525,1,1
129,0.5979896868854113,0.4943434059270196,1,1
2646,0.8124548169362547,0.4943380148411103,1,1
18919,0.664430890807403,0.49432600378131547,1,1
10792,0.5882927886227066,0.49431925655951203,1,1
22403,0.5899744926798826,0.49421005225951037,1,1
2535,0.48370503981875224,0.4941928660387394,1,1
5487,0.35089060359196667,0.49418289916920116,1,1
25501,0.4752032976004211,0.49413528970575366,1,1
23915,0.4249847475067752,0.4941052587291438,1,1
20416,0.4945109016250116,0.4940547869023701,1,1
28330,0.4730305570844604,0.4939250779199194,1,1
20022,0.5231773308531331,0.4939027916620165,1,1
28495,0.45699582274111256,0.4938137953265327,1,1
28211,0.5811050363335434,0.4938067596720036,1,1
5442,0.36378606894506305,0.49379759256353095,1,1
13800,0.5144089351268892,0.493791138677903,1,1
16317,0.5807647621220441,0.49377786398498025,1,1
3027,0.48905620768714303,0.493766393446935,1,1
14786,0.4668727021758874,0.4936757147414589,1,1
24923,0.44780056852697486,0.4936700287139926,1,1
20809,0.4821218286637234,0.49362960074924234,1,1
27675,0.43161264339690675,0.4936127537289539,1,1
20564,0.484899397169654,0.4934660120194226,1,1
16462,0.5162883227124052,0.49344334751072666,1,1
24767,0.47241788668731466,0.49342203868679846,1,1
4834,0.6275260615213074,0.4934210139885337,1,1
6442,0.6028159109471306,0.4933722531429442,1,1
23700,0.5556664426789226,0.4933510562135466,1,1
29812,0.4565653737599558,0.4933406665881124,1,1
8702,0.5870746936152785,0.49321961291182864,1,1
13733,0.4873480443044859,0.4931826144493766,1,1
21078,0.5467854938931567,0.49313829738935305,1,1
3679,0.8017507348444669,0.49312453380672655,1,1
17936,0.4007543966774963,0.4931222328434386,1,1
13651,0.54898580933844,0.49302540929423117,1,1
22813,0.4902889904614609,0.49301962737176663,1,1
9991,0.651173839908335,0.4927631840442129,1,1
25171,0.5098227683637708,0.4927584752694543,1,1
10349,0.4759761684325465,0.49272237734081814,1,1
1615,0.5111786677424285,0.49271596901125436,1,1
3378,0.5383870379268642,0.49265868791801765,1,1
17952,0.4502869278428847,0.49260118653551344,1,1
7144,0.44178935704727457,0.49257590513818245,1,1
4024,0.3595366438247798,0.49256490157962346,1,1
22590,0.5882366534385618,0.4924775483726513,1,1
11907,0.5577936706640196,0.4924032995234488,1,1
23732,0.6962363847953081,0.4923944098703615,1,1
17582,0.5180276304316446,0.49225583873603357,1,1
7490,0.45246052944070864,0.492221332182495,1,1
10585,0.5442825567226042,0.49217685448474896,1,1
7518,0.48073221006950223,0.49217141049720636,1,1
16440,0.49467089713336737,0.49212877308255343,1,1
12958,0.4809402507305424,0.49211191654706765,1,1
29187,0.4907479566817071,0.49209183165250975,1,1
18850,0.5225078784609587,0.4920242607402677,1,1
6816,0.520601642034806,0.49193684123070985,1,1
31201,0.5463612443092175,0.4919094274138747,1,1
2267,0.5931098398495965,0.49180284089078974,1,1
25640,0.5028033324142286,0.49175677428448944,1,1
18285,0.5164034802340886,0.4917080209834154,1,1
26600,0.5327364851264421,0.49169799532181346,1,1
24488,0.5583292662988761,0.49161212245280544,1,1
27623,0.521455772568328,0.4916072870539746,1,1
17047,0.43690576894929345,0.4915436974890659,1,1
19311,0.48263346811248875,0.49148246627384945,1,1
26798,0.5508011416662646,0.4914758873243128,1,1
19685,0.5534824572260472,0.49127729547970445,1,1
13866,0.47458244650459774,0.49126062768171813,1,1
8250,0.47189927968313,0.4912597544896153,1,1
